x-axis,1
second,Volt
-5.000000E+00,+950.553E-03
-4.995000E+00,+1.652060E+00
-4.990000E+00,+1.762613E+00
-4.985000E+00,+739.498E-03
-4.980000E+00,+910.352E-03
-4.975000E+00,+862.111E-03
-4.970000E+00,+1.642010E+00
-4.965000E+00,+1.766633E+00
-4.960000E+00,+741.508E-03
-4.955000E+00,+912.362E-03
-4.950000E+00,+882.211E-03
-4.945000E+00,+1.631960E+00
-4.940000E+00,+1.738492E+00
-4.935000E+00,+747.538E-03
-4.930000E+00,+906.332E-03
-4.925000E+00,+900.302E-03
-4.920000E+00,+1.577688E+00
-4.915000E+00,+1.752563E+00
-4.910000E+00,+741.508E-03
-4.905000E+00,+904.322E-03
-4.900000E+00,+846.030E-03
-4.895000E+00,+1.551558E+00
-4.890000E+00,+1.762613E+00
-4.885000E+00,+749.548E-03
-4.880000E+00,+910.352E-03
-4.875000E+00,+864.121E-03
-4.870000E+00,+1.642010E+00
-4.865000E+00,+1.740503E+00
-4.860000E+00,+749.548E-03
-4.855000E+00,+904.322E-03
-4.850000E+00,+882.211E-03
-4.845000E+00,+1.529447E+00
-4.840000E+00,+1.730452E+00
-4.835000E+00,+749.548E-03
-4.830000E+00,+902.312E-03
-4.825000E+00,+886.231E-03
-4.820000E+00,+1.674171E+00
-4.815000E+00,+1.752563E+00
-4.810000E+00,+749.548E-03
-4.805000E+00,+908.342E-03
-4.800000E+00,+862.111E-03
-4.795000E+00,+1.654070E+00
-4.790000E+00,+1.762613E+00
-4.785000E+00,+749.548E-03
-4.780000E+00,+902.312E-03
-4.775000E+00,+842.010E-03
-4.770000E+00,+1.561608E+00
-4.765000E+00,+1.752563E+00
-4.760000E+00,+741.508E-03
-4.755000E+00,+908.342E-03
-4.750000E+00,+825.930E-03
-4.745000E+00,+1.601809E+00
-4.740000E+00,+1.762613E+00
-4.735000E+00,+741.508E-03
-4.730000E+00,+906.332E-03
-4.725000E+00,+837.990E-03
-4.720000E+00,+1.609849E+00
-4.715000E+00,+1.774673E+00
-4.710000E+00,+745.528E-03
-4.705000E+00,+910.352E-03
-4.700000E+00,+829.950E-03
-4.695000E+00,+1.515377E+00
-4.690000E+00,+1.766633E+00
-4.685000E+00,+737.487E-03
-4.680000E+00,+902.312E-03
-4.675000E+00,+842.010E-03
-4.670000E+00,+1.569648E+00
-4.665000E+00,+1.774673E+00
-4.660000E+00,+741.508E-03
-4.655000E+00,+908.342E-03
-4.650000E+00,+870.151E-03
-4.645000E+00,+1.571658E+00
-4.640000E+00,+1.778693E+00
-4.635000E+00,+755.578E-03
-4.630000E+00,+910.352E-03
-4.625000E+00,+852.060E-03
-4.620000E+00,+1.513367E+00
-4.615000E+00,+1.774673E+00
-4.610000E+00,+749.548E-03
-4.605000E+00,+910.352E-03
-4.600000E+00,+934.472E-03
-4.595000E+00,+1.642010E+00
-4.590000E+00,+1.762613E+00
-4.585000E+00,+751.558E-03
-4.580000E+00,+894.271E-03
-4.575000E+00,+848.040E-03
-4.570000E+00,+1.617889E+00
-4.565000E+00,+1.770653E+00
-4.560000E+00,+741.508E-03
-4.555000E+00,+912.362E-03
-4.550000E+00,+862.111E-03
-4.545000E+00,+1.599799E+00
-4.540000E+00,+1.762613E+00
-4.535000E+00,+749.548E-03
-4.530000E+00,+898.291E-03
-4.525000E+00,+906.332E-03
-4.520000E+00,+1.633970E+00
-4.515000E+00,+1.768643E+00
-4.510000E+00,+737.487E-03
-4.505000E+00,+902.312E-03
-4.500000E+00,+886.231E-03
-4.495000E+00,+1.575678E+00
-4.490000E+00,+1.758593E+00
-4.485000E+00,+737.487E-03
-4.480000E+00,+910.352E-03
-4.475000E+00,+862.111E-03
-4.470000E+00,+1.505327E+00
-4.465000E+00,+1.764623E+00
-4.460000E+00,+733.467E-03
-4.455000E+00,+902.312E-03
-4.450000E+00,+870.151E-03
-4.445000E+00,+1.603819E+00
-4.440000E+00,+1.746533E+00
-4.435000E+00,+743.518E-03
-4.430000E+00,+906.332E-03
-4.425000E+00,+866.131E-03
-4.420000E+00,+1.666131E+00
-4.415000E+00,+1.766633E+00
-4.410000E+00,+741.508E-03
-4.405000E+00,+908.342E-03
-4.400000E+00,+902.312E-03
-4.395000E+00,+1.648040E+00
-4.390000E+00,+1.766633E+00
-4.385000E+00,+749.548E-03
-4.380000E+00,+918.392E-03
-4.375000E+00,+920.402E-03
-4.370000E+00,+1.457085E+00
-4.365000E+00,+1.762613E+00
-4.360000E+00,+741.508E-03
-4.355000E+00,+918.392E-03
-4.350000E+00,+886.231E-03
-4.345000E+00,+1.569648E+00
-4.340000E+00,+1.746533E+00
-4.335000E+00,+741.508E-03
-4.330000E+00,+906.332E-03
-4.325000E+00,+886.231E-03
-4.320000E+00,+1.505327E+00
-4.315000E+00,+1.756583E+00
-4.310000E+00,+741.508E-03
-4.305000E+00,+912.362E-03
-4.300000E+00,+805.829E-03
-4.295000E+00,+1.517387E+00
-4.290000E+00,+1.746533E+00
-4.285000E+00,+743.518E-03
-4.280000E+00,+902.312E-03
-4.275000E+00,+880.201E-03
-4.270000E+00,+1.593769E+00
-4.265000E+00,+1.752563E+00
-4.260000E+00,+733.467E-03
-4.255000E+00,+912.362E-03
-4.250000E+00,+837.990E-03
-4.245000E+00,+1.491256E+00
-4.240000E+00,+1.754573E+00
-4.235000E+00,+749.548E-03
-4.230000E+00,+902.312E-03
-4.225000E+00,+860.101E-03
-4.220000E+00,+1.505327E+00
-4.215000E+00,+1.762613E+00
-4.210000E+00,+737.487E-03
-4.205000E+00,+916.382E-03
-4.200000E+00,+805.829E-03
-4.195000E+00,+1.599799E+00
-4.190000E+00,+1.742513E+00
-4.185000E+00,+751.558E-03
-4.180000E+00,+918.392E-03
-4.175000E+00,+910.352E-03
-4.170000E+00,+1.605829E+00
-4.165000E+00,+1.760603E+00
-4.160000E+00,+733.467E-03
-4.155000E+00,+918.392E-03
-4.150000E+00,+854.070E-03
-4.145000E+00,+1.501307E+00
-4.140000E+00,+1.738492E+00
-4.135000E+00,+747.538E-03
-4.130000E+00,+918.392E-03
-4.125000E+00,+880.201E-03
-4.120000E+00,+1.593769E+00
-4.115000E+00,+1.754573E+00
-4.110000E+00,+737.487E-03
-4.105000E+00,+916.382E-03
-4.100000E+00,+894.271E-03
-4.095000E+00,+1.607839E+00
-4.090000E+00,+1.734472E+00
-4.085000E+00,+751.558E-03
-4.080000E+00,+910.352E-03
-4.075000E+00,+821.910E-03
