x-axis,1
second,Volt
-25.00000E-03,+147.44976E-03
-24.97500E-03,+165.54021E-03
-24.95000E-03,+191.67086E-03
-24.92500E-03,+201.72111E-03
-24.90000E-03,+227.85177E-03
-24.87500E-03,+241.92212E-03
-24.85000E-03,+255.99247E-03
-24.82500E-03,+268.05277E-03
-24.80000E-03,+276.09297E-03
-24.77500E-03,+284.13317E-03
-24.75000E-03,+296.19347E-03
-24.72500E-03,+302.22363E-03
-24.70000E-03,+316.29398E-03
-24.67500E-03,+316.29398E-03
-24.65000E-03,+316.29398E-03
-24.62500E-03,+324.33418E-03
-24.60000E-03,+332.37438E-03
-24.57500E-03,+334.38443E-03
-24.55000E-03,+332.37438E-03
-24.52500E-03,+332.37438E-03
-24.50000E-03,+332.37438E-03
-24.47500E-03,+338.40453E-03
-24.45000E-03,+336.39448E-03
-24.42500E-03,+332.37438E-03
-24.40000E-03,+340.41458E-03
-24.37500E-03,+344.43468E-03
-24.35000E-03,+332.37438E-03
-24.32500E-03,+340.41458E-03
-24.30000E-03,+340.41458E-03
-24.27500E-03,+340.41458E-03
-24.25000E-03,+344.43468E-03
-24.22500E-03,+340.41458E-03
-24.20000E-03,+348.45478E-03
-24.17500E-03,+338.40453E-03
-24.15000E-03,+340.41458E-03
-24.12500E-03,+350.46483E-03
-24.10000E-03,+348.45478E-03
-24.07500E-03,+346.44473E-03
-24.05000E-03,+340.41458E-03
-24.02500E-03,+348.45478E-03
-24.00000E-03,+340.41458E-03
-23.97500E-03,+340.41458E-03
-23.95000E-03,+340.41458E-03
-23.92500E-03,+354.48493E-03
-23.90000E-03,+348.45478E-03
-23.87500E-03,+372.57538E-03
-23.85000E-03,+420.81659E-03
-23.82500E-03,+477.09800E-03
-23.80000E-03,+541.41960E-03
-23.77500E-03,+591.67086E-03
-23.75000E-03,+662.02262E-03
-23.72500E-03,+712.27387E-03
-23.70000E-03,+766.54523E-03
-23.67500E-03,+808.75628E-03
-23.65000E-03,+854.98744E-03
-23.62500E-03,+895.18844E-03
-23.60000E-03,+927.34925E-03
-23.57500E-03,+953.47990E-03
-23.55000E-03,+983.63065E-03
-23.52500E-03,+1.00574121E+00
-23.50000E-03,+1.01579146E+00
-23.47500E-03,+1.03187186E+00
-23.45000E-03,+1.04393216E+00
-23.42500E-03,+1.05800251E+00
-23.40000E-03,+1.06403266E+00
-23.37500E-03,+1.07408291E+00
-23.35000E-03,+1.08413316E+00
-23.32500E-03,+1.07408291E+00
-23.30000E-03,+1.08815327E+00
-23.27500E-03,+1.08212311E+00
-23.25000E-03,+1.08815327E+00
-23.22500E-03,+1.09418342E+00
-23.20000E-03,+1.09619347E+00
-23.17500E-03,+1.10021357E+00
-23.15000E-03,+1.10825377E+00
-23.12500E-03,+1.09418342E+00
-23.10000E-03,+1.10423367E+00
-23.07500E-03,+1.09619347E+00
-23.05000E-03,+1.09619347E+00
-23.02500E-03,+1.09820352E+00
-23.00000E-03,+1.09619347E+00
-22.97500E-03,+1.09619347E+00
-22.95000E-03,+1.10021357E+00
-22.92500E-03,+1.09820352E+00
-22.90000E-03,+1.10423367E+00
-22.87500E-03,+1.09016332E+00
-22.85000E-03,+1.08011306E+00
-22.82500E-03,+1.03991206E+00
-22.80000E-03,+975.59045E-03
-22.77500E-03,+897.19849E-03
-22.75000E-03,+826.84674E-03
-22.72500E-03,+750.46483E-03
-22.70000E-03,+678.10302E-03
-22.67500E-03,+625.84171E-03
-22.65000E-03,+573.58041E-03
-22.62500E-03,+535.38945E-03
-22.60000E-03,+493.17840E-03
-22.57500E-03,+467.04774E-03
-22.55000E-03,+432.87689E-03
-22.52500E-03,+404.73619E-03
-22.50000E-03,+388.65579E-03
-22.47500E-03,+372.57538E-03
-22.45000E-03,+344.43468E-03
-22.42500E-03,+334.38443E-03
-22.40000E-03,+332.37438E-03
-22.37500E-03,+316.29398E-03
-22.35000E-03,+308.25378E-03
-22.32500E-03,+308.25378E-03
-22.30000E-03,+300.21358E-03
-22.27500E-03,+300.21358E-03
-22.25000E-03,+292.17337E-03
-22.22500E-03,+284.13317E-03
-22.20000E-03,+292.17337E-03
-22.17500E-03,+278.10302E-03
-22.15000E-03,+276.09297E-03
-22.12500E-03,+276.09297E-03
-22.10000E-03,+284.13317E-03
-22.07500E-03,+268.05277E-03
-22.05000E-03,+276.09297E-03
-22.02500E-03,+266.04272E-03
-22.00000E-03,+268.05277E-03
-21.97500E-03,+268.05277E-03
-21.95000E-03,+272.07287E-03
-21.92500E-03,+274.08292E-03
-21.90000E-03,+268.05277E-03
-21.87500E-03,+262.02262E-03
-21.85000E-03,+268.05277E-03
-21.82500E-03,+268.05277E-03
-21.80000E-03,+268.05277E-03
-21.77500E-03,+270.06282E-03
-21.75000E-03,+268.05277E-03
-21.72500E-03,+270.06282E-03
-21.70000E-03,+268.05277E-03
-21.67500E-03,+266.04272E-03
-21.65000E-03,+268.05277E-03
-21.62500E-03,+274.08292E-03
-21.60000E-03,+268.05277E-03
-21.57500E-03,+260.01257E-03
-21.55000E-03,+264.03267E-03
-21.52500E-03,+260.01257E-03
-21.50000E-03,+268.05277E-03
-21.47500E-03,+268.05277E-03
-21.45000E-03,+264.03267E-03
-21.42500E-03,+262.02262E-03
-21.40000E-03,+276.09297E-03
-21.37500E-03,+284.13317E-03
-21.35000E-03,+296.19347E-03
-21.32500E-03,+294.18342E-03
-21.30000E-03,+308.25378E-03
-21.27500E-03,+316.29398E-03
-21.25000E-03,+328.35428E-03
-21.22500E-03,+328.35428E-03
-21.20000E-03,+332.37438E-03
-21.17500E-03,+326.34423E-03
-21.15000E-03,+332.37438E-03
-21.12500E-03,+332.37438E-03
-21.10000E-03,+340.41458E-03
-21.07500E-03,+332.37438E-03
-21.05000E-03,+336.39448E-03
-21.02500E-03,+342.42463E-03
-21.00000E-03,+332.37438E-03
-20.97500E-03,+346.44473E-03
-20.95000E-03,+336.39448E-03
-20.92500E-03,+346.44473E-03
-20.90000E-03,+348.45478E-03
-20.87500E-03,+342.42463E-03
-20.85000E-03,+348.45478E-03
-20.82500E-03,+342.42463E-03
-20.80000E-03,+348.45478E-03
-20.77500E-03,+340.41458E-03
-20.75000E-03,+340.41458E-03
-20.72500E-03,+340.41458E-03
-20.70000E-03,+340.41458E-03
-20.67500E-03,+346.44473E-03
-20.65000E-03,+344.43468E-03
-20.62500E-03,+340.41458E-03
-20.60000E-03,+348.45478E-03
-20.57500E-03,+346.44473E-03
